"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2016",43.553,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2016",28.059,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2016",48.209,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2016",37.676,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2016",24.272,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2016",41.703,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2015",41.753,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2015",25.628,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2015",46.326,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2015",45.103,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2015",27.684,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2015",50.042,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2015",37.914,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2015",23.272,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2015",42.066,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2014",41.972,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2014",20.202,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2014",55.76,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2014",44.531,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2014",21.433,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2014",59.16,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2014",39.051,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2014",18.796,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2014",51.879,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2013",40.317,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2013",19.36,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2013",53.546,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2013",43.559,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2013",20.917,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2013",57.851,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2013",36.571,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2013",17.561,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2013",48.57,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2012",39.204,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2012",18.995,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2012",50.369,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2012",42.336,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2012",20.512,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2012",54.392,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2012",35.583,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2012",17.241,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2012",45.716,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2011",38.495,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2011",15.975,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2011",53.583,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2011",41.441,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2011",17.198,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2011",57.685,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2011",35.096,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2011",14.565,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2011",48.852,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2010",38.124,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2010",18.954,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2010",50.541,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2010",41.586,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2010",20.676,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2010",55.132,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2010",34.096,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2010",16.952,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2010",45.201,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2009",38.446,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2009",18.933,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2009",53.624,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2009",41.564,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2009",20.468,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2009",57.973,,,"Currency: CHE - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
